Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin,Link mapping status,Internal contentful match,Link context summary,Replacement link,Replacement reasoning
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/improving-customer-experience-customer-journey-mapping-cjm,https://prd.quadient.mmt.digital/fr-ca/resources/essential-checklist-customer-journey-mapping,0,,"""",404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/h3/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/improving-customer-experience-customer-journey-mapping-cjm with anchor """""" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/essential-checklist-customer-journey-mapping at //body/main/div[1]/section[2]/div/h3/a[1] targeting ""Essential CJM Checklist for great CX"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-journey,"Original 404 destination appears to target ""Essential CJM Checklist for great CX"". ""What is customer journey?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp. It stays within the customer communications area. It also matches the ebook paper intent. Signals: new terminal slug contained in old slug; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/improving-customer-experience-customer-journey-mapping-cjm,https://prd.quadient.mmt.digital/fr-ca/resources/essential-checklist-customer-journey-mapping,0,,"The Essential Checklist for Customer Journey Mapping""",404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/h3/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/improving-customer-experience-customer-journey-mapping-cjm with anchor ""The Essential Checklist for Customer Journey Mapping"""" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/essential-checklist-customer-journey-mapping at //body/main/div[1]/section[2]/div/h3/a[2] targeting ""Essential CJM Checklist for great CX"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-journey,"Original 404 destination appears to target ""Essential CJM Checklist for great CX"". ""What is customer journey?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp. It stays within the customer communications area. It also matches the ebook paper intent. Signals: new terminal slug contained in old slug; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/flat-rate-shipping-tracking-info,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping,0,,mail will arrive,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/flat-rate-shipping-tracking-info with anchor ""mail will arrive"" pointing to https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a[1] targeting ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"".",https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shipping,"Original 404 destination appears to target ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"". ""Flat rate shipping: A beginner’s guide"" is the closest new-site match. Shared topic terms include mail, flat, rate, shipping, shipp. It stays within the mail and shipping area. Signals: same terminal slug; strong title/topic token overlap; matches mail and shipping topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/how-long-does-flat-rate-shipping-take,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping,0,,Flat Rate,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/how-long-does-flat-rate-shipping-take with anchor ""Flat Rate"" pointing to https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a targeting ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"".",https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shipping,"Original 404 destination appears to target ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"". ""Flat rate shipping: A beginner’s guide"" is the closest new-site match. Shared topic terms include mail, flat, rate, shipping, shipp. It stays within the mail and shipping area. Signals: same terminal slug; strong title/topic token overlap; matches mail and shipping topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/flat-rate-shipping-costs,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping,0,,shipping mail,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/flat-rate-shipping-costs with anchor ""shipping mail"" pointing to https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a[1] targeting ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"".",https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shipping,"Original 404 destination appears to target ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"". ""Flat rate shipping: A beginner’s guide"" is the closest new-site match. Shared topic terms include mail, flat, rate, shipping, shipp. It stays within the mail and shipping area. Signals: same terminal slug; strong title/topic token overlap; matches mail and shipping topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/how-to-calculate-flat-rate-shipping,https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping,0,,Flat Rate Shipping,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/how-to-calculate-flat-rate-shipping with anchor ""Flat Rate Shipping"" pointing to https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shippping/learn/flat-rate-shipping at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a[1] targeting ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"".",https://prd.quadient.mmt.digital/en-us/learn/flat-rate-shipping,"Original 404 destination appears to target ""mail will arrive Flat Rate shipping mail Flat Rate Shipping"". ""Flat rate shipping: A beginner’s guide"" is the closest new-site match. Shared topic terms include mail, flat, rate, shipping, shipp. It stays within the mail and shipping area. Signals: same terminal slug; strong title/topic token overlap; matches mail and shipping topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/hybrid-mail/direct-mail-vs-hybrid-mail,https://prd.quadient.mmt.digital/en-us/learn/hybrid-mail/learn/hybrid-mail,0,,hybrid mail,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/hybrid-mail/direct-mail-vs-hybrid-mail with anchor ""hybrid mail"" pointing to https://prd.quadient.mmt.digital/en-us/learn/hybrid-mail/learn/hybrid-mail at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a targeting ""hybrid mail"".",https://prd.quadient.mmt.digital/en-us/learn/hybrid-mail,"Original 404 destination appears to target ""hybrid mail"". ""What is hybrid mail?"" is the closest new-site match. Shared topic terms include hybrid, mail. Signals: same terminal slug; strong title/topic token overlap."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/digital-transformation,https://prd.quadient.mmt.digital/en-us/en/resources/how-win-rapidly-changing-cx-landscape,0,,Learn more about to how to win in the rapidly changing CX landscape,404,OK,1,_self,,Root-Relative,//body/main/div[@class='hero']/section/div/div[2]/div[3]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/digital-transformation with anchor ""Learn more about to how to win in the rapidly changing CX landscape"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/how-win-rapidly-changing-cx-landscape at //body/main/div[@class='hero']/section/div/div[2]/div[3]/a targeting ""How to win in the rapidly changing CX landscape"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/can-quadient-meet-regional-digital-accessibility-needs,"Original 404 destination appears to target ""How to win in the rapidly changing CX landscape"". ""Can Quadient meet your organization's accessibility needs?"" is the closest new-site match. Shared topic terms include changing, chang. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/ar-asset-or-liability,https://prd.quadient.mmt.digital/en-us/en/learn/accounts-receivable/accounts-receivable-process,0,,AR process,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[2]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/ar-asset-or-liability with anchor ""AR process"" pointing to https://prd.quadient.mmt.digital/en-us/en/learn/accounts-receivable/accounts-receivable-process at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[2]/a targeting ""The Accounts Receivable Process Explained"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-process,"Original 404 destination appears to target ""The Accounts Receivable Process Explained"". ""The accounts receivable process explained"" is the closest new-site match. Shared topic terms include accounts, account, receivable, process, proces. It stays within the accounts receivable area. Signals: same terminal slug; same page title; strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/quadient-customers-realize-new-customer-experience-possibilities-with-inspire-release-16,https://prd.quadient.mmt.digital/fr-ca/en/customer-communications/inspire-journey,0,,Inspire Journey,404,OK,1,,,Root-Relative,//body/main/div[1]/section[4]/div/p[5]/a[3],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/quadient-customers-realize-new-customer-experience-possibilities-with-inspire-release-16 with anchor ""Inspire Journey"" pointing to https://prd.quadient.mmt.digital/fr-ca/en/customer-communications/inspire-journey at //body/main/div[1]/section[4]/div/p[5]/a[3] targeting ""Customer Journey Mapping Software"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/what-is-customer-journey-mapping,"Original 404 destination appears to target ""Customer Journey Mapping Software"". ""What is customer journey mapping?"" is the closest new-site match. Shared topic terms include customer, journey, mapping, mapp, communications. It stays within the customer communications area. Signals: strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/accounts-receivable-process,https://prd.quadient.mmt.digital/fr-ca/en/blog/3-tips-make-your-order-cash-best-class,0,,order to cash,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[5]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/learn/accounts-receivable/accounts-receivable-process with anchor ""order to cash"" pointing to https://prd.quadient.mmt.digital/fr-ca/en/blog/3-tips-make-your-order-cash-best-class at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[5]/a targeting ""3 Tips To Make Your Order-To-Cash Best In Class"".",https://prd.quadient.mmt.digital/en-us/blog/5-common-cash-application-problems-and-how-solve-them,"Original 404 destination appears to target ""3 Tips To Make Your Order-To-Cash Best In Class"". ""5 Common Cash Application Problems and How to Solve Them"" is the closest new-site match. Shared topic terms include order, cash, blog. It stays within the accounts receivable area. Signals: keeps blog/article destination type; matches accounts receivable topic."
